job_ad_id,job_city_id,job_industry_id,job_type_id,job_ownership_id,job_fed_contractor,job_equal_opp_employer,job_req_any,job_req_communication,job_req_education,job_req_min_experience,job_req_computer,job_req_organization,job_req_school
27,2,1,4,2,NA,1,0,0,0,,0,0,none_listed
285,2,5,4,1,0,0,1,0,0,5,0,0,none_listed
164,2,2,3,1,0,0,1,0,0,7,0,0,none_listed
59,2,3,2,1,NA,0,1,0,0,1,0,0,none_listed
27,2,1,4,2,NA,1,0,0,0,,0,0,none_listed
95,2,6,4,1,0,0,1,1,0,some,0,0,none_listed
27,2,1,4,2,NA,1,0,0,0,,0,0,none_listed
285,2,5,4,1,0,0,1,0,0,5,0,0,none_listed
27,2,1,4,2,NA,1,0,0,0,,0,0,none_listed
248,2,2,2,1,0,0,1,0,0,,0,0,none_listed
285,2,5,4,1,0,0,1,0,0,5,0,0,none_listed
164,2,2,3,1,0,0,1,0,0,7,0,0,none_listed
95,2,6,4,1,0,0,1,1,0,some,0,0,none_listed
248,2,2,2,1,0,0,1,0,0,,0,0,none_listed
91,2,2,3,2,NA,0,1,0,0,,0,0,none_listed
59,2,3,2,1,NA,0,1,0,0,1,0,0,none_listed
893,2,4,1,2,NA,0,1,0,0,,1,0,none_listed
893,2,4,1,2,NA,0,1,0,0,,1,0,none_listed
893,2,4,1,2,NA,0,1,0,0,,1,0,none_listed
893,2,4,1,2,NA,0,1,0,0,,1,0,none_listed
894,2,2,1,1,0,0,1,0,0,,1,0,none_listed
894,2,2,1,1,0,0,1,0,0,,1,0,none_listed
894,2,2,1,1,0,0,1,0,0,,1,0,none_listed
894,2,2,1,1,0,0,1,0,0,,1,0,none_listed
895,2,2,5,2,NA,0,1,0,0,,1,0,none_listed
895,2,2,5,2,NA,0,1,0,0,,1,0,none_listed
895,2,2,5,2,NA,0,1,0,0,,1,0,none_listed
895,2,2,5,2,NA,0,1,0,0,,1,0,none_listed
896,2,2,5,1,0,0,0,0,0,,0,0,none_listed
896,2,2,5,1,0,0,0,0,0,,0,0,none_listed
896,2,2,5,1,0,0,0,0,0,,0,0,none_listed
896,2,2,5,1,0,0,0,0,0,,0,0,none_listed
897,2,1,6,4,0,1,1,0,1,some,1,0,some_college
897,2,1,6,4,0,1,1,0,1,some,1,0,some_college
897,2,1,6,4,0,1,1,0,1,some,1,0,some_college
897,2,1,6,4,0,1,1,0,1,some,1,0,some_college
898,2,2,3,2,NA,0,1,0,0,,1,0,none_listed
898,2,2,3,2,NA,0,1,0,0,,1,0,none_listed
898,2,2,3,2,NA,0,1,0,0,,1,0,none_listed
898,2,2,3,2,NA,0,1,0,0,,1,0,none_listed
899,2,1,1,1,0,0,0,0,0,,0,0,none_listed
899,2,1,1,1,0,0,0,0,0,,0,0,none_listed
899,2,1,1,1,0,0,0,0,0,,0,0,none_listed
899,2,1,1,1,0,0,0,0,0,,0,0,none_listed
316,2,1,4,2,NA,0,0,0,0,,0,0,none_listed
316,2,1,4,2,NA,0,0,0,0,,0,0,none_listed
316,2,1,4,2,NA,0,0,0,0,,0,0,none_listed
316,2,1,4,2,NA,0,0,0,0,,0,0,none_listed
900,1,4,3,1,0,0,1,1,0,,1,1,none_listed
900,1,4,3,1,0,0,1,1,0,,1,1,none_listed
900,1,4,3,1,0,0,1,1,0,,1,1,none_listed
900,1,4,3,1,0,0,1,1,0,,1,1,none_listed
901,1,5,3,1,0,0,1,0,0,some,0,0,none_listed
901,1,5,3,1,0,0,1,0,0,some,0,0,none_listed
901,1,5,3,1,0,0,1,0,0,some,0,0,none_listed
901,1,5,3,1,0,0,1,0,0,some,0,0,none_listed
902,1,1,1,2,NA,0,1,0,1,some,1,0,high_school_grad
902,1,1,1,2,NA,0,1,0,1,some,1,0,high_school_grad
902,1,1,1,2,NA,0,1,0,1,some,1,0,high_school_grad
902,1,1,1,2,NA,0,1,0,1,some,1,0,high_school_grad
903,1,1,6,2,NA,0,1,0,0,5,1,0,none_listed
903,1,1,6,2,NA,0,1,0,0,5,1,0,none_listed
903,1,1,6,2,NA,0,1,0,0,5,1,0,none_listed
903,1,1,6,2,NA,0,1,0,0,5,1,0,none_listed
249,2,3,4,1,0,0,1,1,0,,0,0,none_listed
223,2,6,2,1,0,0,1,0,0,,0,0,none_listed
286,2,6,4,3,1,0,0,0,0,,0,0,none_listed
166,2,1,2,2,NA,0,1,0,0,3,0,0,none_listed
223,2,6,2,1,0,0,1,0,0,,0,0,none_listed
92,2,4,4,2,NA,1,1,0,0,some,0,0,none_listed
249,2,3,4,1,0,0,1,1,0,,0,0,none_listed
286,2,6,4,3,1,0,0,0,0,,0,0,none_listed
28,2,3,4,1,0,0,0,0,0,,0,0,none_listed
92,2,4,4,2,NA,1,1,0,0,some,0,0,none_listed
28,2,3,4,1,0,0,0,0,0,,0,0,none_listed
223,2,6,2,1,0,0,1,0,0,,0,0,none_listed
166,2,1,2,2,NA,0,1,0,0,3,0,0,none_listed
286,2,6,4,3,1,0,0,0,0,,0,0,none_listed
249,2,3,4,1,0,0,1,1,0,,0,0,none_listed
223,2,6,2,1,0,0,1,0,0,,0,0,none_listed
28,2,3,4,1,0,0,0,0,0,,0,0,none_listed
166,2,1,2,2,NA,0,1,0,0,3,0,0,none_listed
249,2,3,4,1,0,0,1,1,0,,0,0,none_listed
166,2,1,2,2,NA,0,1,0,0,3,0,0,none_listed
92,2,4,4,2,NA,1,1,0,0,some,0,0,none_listed
286,2,6,4,3,1,0,0,0,0,,0,0,none_listed
92,2,4,4,2,NA,1,1,0,0,some,0,0,none_listed
28,2,3,4,1,0,0,0,0,0,,0,0,none_listed
904,2,2,6,2,NA,0,1,0,0,,1,0,none_listed
904,2,2,6,2,NA,0,1,0,0,,1,0,none_listed
904,2,2,6,2,NA,0,1,0,0,,1,0,none_listed
904,2,2,6,2,NA,0,1,0,0,,1,0,none_listed
905,2,2,1,2,NA,0,1,0,0,,1,0,none_listed
905,2,2,1,2,NA,0,1,0,0,,1,0,none_listed
905,2,2,1,2,NA,0,1,0,0,,1,0,none_listed
905,2,2,1,2,NA,0,1,0,0,,1,0,none_listed
906,2,2,1,1,0,0,1,0,0,,1,0,none_listed
906,2,2,1,1,0,0,1,0,0,,1,0,none_listed
906,2,2,1,1,0,0,1,0,0,,1,0,none_listed
906,2,2,1,1,0,0,1,0,0,,1,0,none_listed
907,2,1,1,2,NA,0,0,0,0,,0,0,none_listed
907,2,1,1,2,NA,0,0,0,0,,0,0,none_listed
907,2,1,1,2,NA,0,0,0,0,,0,0,none_listed
907,2,1,1,2,NA,0,0,0,0,,0,0,none_listed
317,2,1,4,2,NA,0,1,0,0,,0,0,none_listed
317,2,1,4,2,NA,0,1,0,0,,0,0,none_listed
317,2,1,4,2,NA,0,1,0,0,,0,0,none_listed
317,2,1,4,2,NA,0,1,0,0,,0,0,none_listed
908,1,4,1,1,0,0,1,0,0,2,1,1,none_listed
908,1,4,1,1,0,0,1,0,0,2,1,1,none_listed
908,1,4,1,1,0,0,1,0,0,2,1,1,none_listed
908,1,4,1,1,0,0,1,0,0,2,1,1,none_listed
909,1,1,6,4,1,1,1,0,1,3,1,0,some_college
909,1,1,6,4,1,1,1,0,1,3,1,0,some_college
910,1,3,6,1,0,0,1,0,0,some,1,0,none_listed
910,1,3,6,1,0,0,1,0,0,some,1,0,none_listed
910,1,3,6,1,0,0,1,0,0,some,1,0,none_listed
910,1,3,6,1,0,0,1,0,0,some,1,0,none_listed
911,1,3,1,1,0,0,1,0,0,,1,0,none_listed
911,1,3,1,1,0,0,1,0,0,,1,0,none_listed
911,1,3,1,1,0,0,1,0,0,,1,0,none_listed
911,1,3,1,1,0,0,1,0,0,,1,0,none_listed
93,2,1,2,2,NA,0,1,0,0,some,0,0,none_listed
167,2,5,2,2,NA,0,1,0,0,,0,0,none_listed
114,2,5,4,1,0,0,1,0,1,2,0,0,some_college
167,2,5,2,2,NA,0,1,0,0,,0,0,none_listed
287,2,5,4,1,0,0,0,0,0,,0,0,none_listed
250,2,2,3,1,0,0,1,0,0,,0,0,none_listed
250,2,2,3,1,0,0,1,0,0,,0,0,none_listed
124,2,2,2,1,0,0,1,0,0,2,0,0,none_listed
250,2,2,3,1,0,0,1,0,0,,0,0,none_listed
124,2,2,2,1,0,0,1,0,0,2,0,0,none_listed
124,2,2,2,1,0,0,1,0,0,2,0,0,none_listed
60,2,5,2,2,0,0,1,0,0,3,0,0,none_listed
114,2,5,4,1,0,0,1,0,1,2,0,0,some_college
167,2,5,2,2,NA,0,1,0,0,,0,0,none_listed
224,2,2,2,1,0,0,1,0,0,some,0,0,none_listed
224,2,2,2,1,0,0,1,0,0,some,0,0,none_listed
93,2,1,2,2,NA,0,1,0,0,some,0,0,none_listed
287,2,5,4,1,0,0,0,0,0,,0,0,none_listed
224,2,2,2,1,0,0,1,0,0,some,0,0,none_listed
287,2,5,4,1,0,0,0,0,0,,0,0,none_listed
60,2,5,2,2,0,0,1,0,0,3,0,0,none_listed
250,2,2,3,1,0,0,1,0,0,,0,0,none_listed
93,2,1,2,2,NA,0,1,0,0,some,0,0,none_listed
60,2,5,2,2,0,0,1,0,0,3,0,0,none_listed
114,2,5,4,1,0,0,1,0,1,2,0,0,some_college
287,2,5,4,1,0,0,0,0,0,,0,0,none_listed
124,2,2,2,1,0,0,1,0,0,2,0,0,none_listed
114,2,5,4,1,0,0,1,0,1,2,0,0,some_college
60,2,5,2,2,0,0,1,0,0,3,0,0,none_listed
167,2,5,2,2,NA,0,1,0,0,,0,0,none_listed
93,2,1,2,2,NA,0,1,0,0,some,0,0,none_listed
224,2,2,2,1,0,0,1,0,0,some,0,0,none_listed
912,2,4,5,1,0,0,1,0,0,,1,0,none_listed
912,2,4,5,1,0,0,1,0,0,,1,0,none_listed
912,2,4,5,1,0,0,1,0,0,,1,0,none_listed
912,2,4,5,1,0,0,1,0,0,,1,0,none_listed
913,2,5,5,2,NA,0,0,0,0,,0,0,none_listed
913,2,5,5,2,NA,0,0,0,0,,0,0,none_listed
913,2,5,5,2,NA,0,0,0,0,,0,0,none_listed
913,2,5,5,2,NA,0,0,0,0,,0,0,none_listed
914,2,3,5,1,0,0,1,0,0,,1,0,none_listed
914,2,3,5,1,0,0,1,0,0,,1,0,none_listed
914,2,3,5,1,0,0,1,0,0,,1,0,none_listed
914,2,3,5,1,0,0,1,0,0,,1,0,none_listed
915,2,1,6,1,0,1,1,0,0,,1,0,none_listed
915,2,1,6,1,0,1,1,0,0,,1,0,none_listed
915,2,1,6,1,0,1,1,0,0,,1,0,none_listed
915,2,1,6,1,0,1,1,0,0,,1,0,none_listed
916,2,1,6,4,0,0,0,0,0,,0,0,none_listed
916,2,1,6,4,0,0,0,0,0,,0,0,none_listed
916,2,1,6,4,0,0,0,0,0,,0,0,none_listed
916,2,1,6,4,0,0,0,0,0,,0,0,none_listed
917,2,2,1,2,NA,0,1,0,0,some,1,0,none_listed
917,2,2,1,2,NA,0,1,0,0,some,1,0,none_listed
917,2,2,1,2,NA,0,1,0,0,some,1,0,none_listed
917,2,2,1,2,NA,0,1,0,0,some,1,0,none_listed
918,2,1,5,1,0,0,1,0,0,,1,0,none_listed
918,2,1,5,1,0,0,1,0,0,,1,0,none_listed
918,2,1,5,1,0,0,1,0,0,,1,0,none_listed
918,2,1,5,1,0,0,1,0,0,,1,0,none_listed
919,1,2,1,2,NA,1,1,1,0,,1,0,none_listed
919,1,2,1,2,NA,1,1,1,0,,1,0,none_listed
920,1,2,1,1,0,1,1,0,0,,1,0,none_listed
920,1,2,1,1,0,1,1,0,0,,1,0,none_listed
920,1,2,1,1,0,1,1,0,0,,1,0,none_listed
920,1,2,1,1,0,1,1,0,0,,1,0,none_listed
921,1,1,1,2,NA,0,1,0,0,,1,0,none_listed
921,1,1,1,2,NA,0,1,0,0,,1,0,none_listed
921,1,1,1,2,NA,0,1,0,0,,1,0,none_listed
921,1,1,1,2,NA,0,1,0,0,,1,0,none_listed
922,1,1,5,4,0,0,1,0,0,,1,0,none_listed
922,1,1,5,4,0,0,1,0,0,,1,0,none_listed
922,1,1,5,4,0,0,1,0,0,,1,0,none_listed
922,1,1,5,4,0,0,1,0,0,,1,0,none_listed
252,2,2,2,2,NA,0,1,0,0,some,0,0,none_listed
29,2,6,2,3,0,0,0,0,0,,0,0,none_listed
168,2,3,2,1,0,0,1,0,0,some,0,0,none_listed
123,2,3,2,1,0,0,0,0,0,,0,0,none_listed
168,2,3,2,1,0,0,1,0,0,some,0,0,none_listed
123,2,3,2,1,0,0,0,0,0,,0,0,none_listed
252,2,2,2,2,NA,0,1,0,0,some,0,0,none_listed
123,2,3,2,1,0,0,0,0,0,,0,0,none_listed
168,2,3,2,1,0,0,1,0,0,some,0,0,none_listed
29,2,6,2,3,0,0,0,0,0,,0,0,none_listed
168,2,3,2,1,0,0,1,0,0,some,0,0,none_listed
252,2,2,2,2,NA,0,1,0,0,some,0,0,none_listed
123,2,3,2,1,0,0,0,0,0,,0,0,none_listed
252,2,2,2,2,NA,0,1,0,0,some,0,0,none_listed
29,2,6,2,3,0,0,0,0,0,,0,0,none_listed
29,2,6,2,3,0,0,0,0,0,,0,0,none_listed
923,2,4,5,1,0,0,1,0,0,,1,0,none_listed
923,2,4,5,1,0,0,1,0,0,,1,0,none_listed
923,2,4,5,1,0,0,1,0,0,,1,0,none_listed
923,2,4,5,1,0,0,1,0,0,,1,0,none_listed
924,2,1,4,2,NA,0,1,0,0,,1,0,none_listed
924,2,1,4,2,NA,0,1,0,0,,1,0,none_listed
924,2,1,4,2,NA,0,1,0,0,,1,0,none_listed
924,2,1,4,2,NA,0,1,0,0,,1,0,none_listed
925,2,1,1,2,NA,1,1,0,0,some,0,0,none_listed
925,2,1,1,2,NA,1,1,0,0,some,0,0,none_listed
925,2,1,1,2,NA,1,1,0,0,some,0,0,none_listed
925,2,1,1,2,NA,1,1,0,0,some,0,0,none_listed
926,2,2,5,2,NA,0,1,0,0,,1,0,none_listed
926,2,2,5,2,NA,0,1,0,0,,1,0,none_listed
926,2,2,5,2,NA,0,1,0,0,,1,0,none_listed
926,2,2,5,2,NA,0,1,0,0,,1,0,none_listed
927,2,2,1,2,NA,0,1,0,0,,1,0,none_listed
927,2,2,1,2,NA,0,1,0,0,,1,0,none_listed
927,2,2,1,2,NA,0,1,0,0,,1,0,none_listed
927,2,2,1,2,NA,0,1,0,0,,1,0,none_listed
928,2,5,5,3,1,0,0,0,0,,0,0,none_listed
928,2,5,5,3,1,0,0,0,0,,0,0,none_listed
928,2,5,5,3,1,0,0,0,0,,0,0,none_listed
928,2,5,5,3,1,0,0,0,0,,0,0,none_listed
929,2,2,5,2,NA,0,0,0,0,,0,0,none_listed
929,2,2,5,2,NA,0,0,0,0,,0,0,none_listed
929,2,2,5,2,NA,0,0,0,0,,0,0,none_listed
929,2,2,5,2,NA,0,0,0,0,,0,0,none_listed
930,2,4,1,2,NA,0,1,0,0,,1,0,none_listed
930,2,4,1,2,NA,0,1,0,0,,1,0,none_listed
930,2,4,1,2,NA,0,1,0,0,,1,0,none_listed
930,2,4,1,2,NA,0,1,0,0,,1,0,none_listed
931,2,2,1,1,0,0,1,0,0,,1,0,none_listed
931,2,2,1,1,0,0,1,0,0,,1,0,none_listed
931,2,2,1,1,0,0,1,0,0,,1,0,none_listed
931,2,2,1,1,0,0,1,0,0,,1,0,none_listed
318,2,1,2,2,NA,1,0,0,0,,0,0,none_listed
318,2,1,2,2,NA,1,0,0,0,,0,0,none_listed
318,2,1,2,2,NA,1,0,0,0,,0,0,none_listed
318,2,1,2,2,NA,1,0,0,0,,0,0,none_listed
932,1,1,1,2,0,0,1,1,0,,1,0,none_listed
932,1,1,1,2,0,0,1,0,0,,1,0,none_listed
933,1,1,1,2,NA,1,1,0,1,3,1,0,college
933,1,1,1,2,NA,1,1,0,1,3,1,0,college
933,1,1,1,2,NA,1,1,0,1,3,1,0,college
933,1,1,1,2,NA,1,1,0,1,3,1,0,college
934,1,2,1,2,NA,0,1,0,0,,1,0,none_listed
934,1,2,1,2,NA,0,1,0,0,,1,0,none_listed
934,1,2,1,2,NA,0,1,0,0,,1,0,none_listed
934,1,2,1,2,NA,0,1,0,0,,1,0,none_listed
131,2,3,4,1,0,1,1,0,0,some,0,0,none_listed
94,2,1,5,2,NA,0,0,0,0,,0,0,none_listed
169,2,3,4,1,0,1,1,0,1,1,0,0,some_college
30,2,1,4,2,NA,0,0,0,0,,0,0,none_listed
30,2,1,4,2,NA,0,0,0,0,,0,0,none_listed
169,2,3,4,1,0,1,1,0,1,1,0,0,some_college
94,2,1,5,2,NA,0,0,0,0,,0,0,none_listed
30,2,1,4,2,NA,0,0,0,0,,0,0,none_listed
61,2,3,2,1,0,0,1,0,1,2,0,0,some_college
253,2,2,4,1,0,0,1,0,0,,0,0,none_listed
253,2,2,4,1,0,0,1,0,0,,0,0,none_listed
61,2,3,2,1,0,0,1,0,1,2,0,0,some_college
253,2,2,4,1,0,0,1,0,0,,0,0,none_listed
131,2,3,4,1,0,1,1,0,0,some,0,0,none_listed
131,2,3,4,1,0,1,1,0,0,some,0,0,none_listed
61,2,3,2,1,0,0,1,0,1,2,0,0,some_college
94,2,1,5,2,NA,0,0,0,0,,0,0,none_listed
169,2,3,4,1,0,1,1,0,1,1,0,0,some_college
169,2,3,4,1,0,1,1,0,1,1,0,0,some_college
61,2,3,2,1,0,0,1,0,1,2,0,0,some_college
131,2,3,4,1,0,1,1,0,0,some,0,0,none_listed
253,2,2,4,1,0,0,1,0,0,,0,0,none_listed
94,2,1,5,2,NA,0,0,0,0,,0,0,none_listed
30,2,1,4,2,NA,0,0,0,0,,0,0,none_listed
935,2,2,1,2,NA,0,0,0,0,,0,0,none_listed
935,2,2,1,2,NA,0,0,0,0,,0,0,none_listed
935,2,2,1,2,NA,0,0,0,0,,0,0,none_listed
935,2,2,1,2,NA,0,0,0,0,,0,0,none_listed
936,2,1,5,2,NA,0,0,0,0,,0,0,none_listed
936,2,1,5,2,NA,0,0,0,0,,0,0,none_listed
936,2,1,5,2,NA,0,0,0,0,,0,0,none_listed
936,2,1,5,2,NA,0,0,0,0,,0,0,none_listed
937,2,2,5,2,NA,0,1,0,0,,1,0,none_listed
937,2,2,5,2,NA,0,1,0,0,,1,0,none_listed
937,2,2,5,2,NA,0,1,0,0,,1,0,none_listed
937,2,2,5,2,NA,0,1,0,0,,1,0,none_listed
938,2,1,1,2,NA,0,1,0,0,,1,0,none_listed
938,2,1,1,2,NA,0,1,0,0,,1,0,none_listed
938,2,1,1,2,NA,0,1,0,0,,1,0,none_listed
938,2,1,1,2,NA,0,1,0,0,,1,0,none_listed
939,2,1,1,2,NA,0,1,0,0,2,1,0,none_listed
939,2,1,1,2,NA,0,1,0,0,2,1,0,none_listed
939,2,1,1,2,NA,0,1,0,0,2,1,0,none_listed
939,2,1,1,2,NA,0,1,0,0,2,1,0,none_listed
940,2,1,5,2,NA,1,1,0,0,,1,0,none_listed
940,2,1,5,2,NA,1,1,0,0,,1,0,none_listed
940,2,1,5,2,NA,1,1,0,0,,1,0,none_listed
940,2,1,5,2,NA,1,1,0,0,,1,0,none_listed
319,2,5,4,1,0,1,1,0,0,2,1,0,none_listed
319,2,5,4,1,0,1,1,0,0,2,1,0,none_listed
320,2,3,3,1,0,0,1,0,0,some,0,0,none_listed
320,2,3,3,1,0,0,1,0,0,some,0,0,none_listed
320,2,3,3,1,0,0,1,0,0,some,0,0,none_listed
320,2,3,3,1,0,0,1,0,0,some,0,0,none_listed
941,1,4,1,1,1,0,1,0,0,,1,0,none_listed
941,1,4,1,1,1,0,1,0,0,,1,0,none_listed
941,1,4,1,1,1,0,1,0,0,,1,0,none_listed
941,1,4,1,1,1,0,1,0,0,,1,0,none_listed
942,1,5,1,1,0,1,1,1,0,some,0,0,none_listed
942,1,5,1,1,0,1,1,1,0,some,0,0,none_listed
943,1,3,3,1,0,0,1,0,0,3,0,0,none_listed
942,1,5,1,1,0,1,1,1,0,some,0,0,none_listed
942,1,5,1,1,0,1,1,1,0,some,0,0,none_listed
943,1,3,3,1,0,0,1,0,0,3,0,0,none_listed
944,1,1,3,2,NA,0,1,0,0,3,1,0,none_listed
944,1,1,3,2,NA,0,1,0,0,3,1,0,none_listed
944,1,1,3,2,NA,0,1,0,0,3,1,0,none_listed
944,1,1,3,2,NA,0,1,0,0,3,1,0,none_listed
945,1,3,1,2,NA,1,1,0,0,,1,1,none_listed
945,1,3,1,2,NA,1,1,0,0,,1,1,none_listed
945,1,3,1,2,NA,1,1,0,0,,1,1,none_listed
945,1,3,1,2,NA,1,1,0,0,,1,1,none_listed
946,1,2,2,1,0,0,0,0,0,,0,0,none_listed
946,1,2,2,1,0,0,0,0,0,,0,0,none_listed
947,1,3,2,1,0,0,0,0,0,,0,0,none_listed
947,1,3,2,1,0,0,0,0,0,,0,0,none_listed
949,1,6,2,1,0,0,0,0,0,,0,0,none_listed
948,1,4,5,1,0,1,1,0,0,some,1,0,none_listed
948,1,4,5,1,0,1,1,0,0,some,1,0,none_listed
949,1,6,2,1,0,0,0,0,0,,0,0,none_listed
949,1,6,2,1,0,0,0,0,0,,0,0,none_listed
948,1,4,5,1,0,1,1,0,0,some,1,0,none_listed
948,1,4,5,1,0,1,1,0,0,some,1,0,none_listed
949,1,6,2,1,0,0,0,0,0,,0,0,none_listed
950,1,4,1,2,NA,0,1,1,0,,1,1,none_listed
950,1,4,1,2,NA,0,1,1,0,,1,1,none_listed
950,1,4,1,2,NA,0,1,1,0,,1,1,none_listed
950,1,4,1,2,NA,0,1,1,0,,1,1,none_listed
951,1,1,3,2,0,0,1,1,0,,1,0,none_listed
952,1,3,3,2,NA,0,1,0,0,some,0,0,none_listed
952,1,3,3,2,NA,0,1,0,0,some,0,0,none_listed
951,1,1,3,2,0,0,1,1,0,,1,0,none_listed
951,1,1,3,2,0,0,1,1,0,,1,0,none_listed
951,1,1,3,2,0,0,1,1,0,,1,0,none_listed
953,1,3,1,1,0,0,1,0,0,some,0,1,none_listed
953,1,3,1,1,0,0,1,0,0,some,0,1,none_listed
954,1,3,2,1,0,0,0,0,0,,0,0,none_listed
954,1,3,2,1,0,0,0,0,0,,0,0,none_listed
954,1,3,2,1,0,0,0,0,0,,0,0,none_listed
954,1,3,2,1,0,0,0,0,0,,0,0,none_listed
955,1,2,1,1,0,0,1,0,0,2,1,0,none_listed
955,1,2,1,1,0,0,1,0,0,2,1,0,none_listed
955,1,2,1,1,0,0,1,0,0,2,1,0,none_listed
955,1,2,1,1,0,0,1,0,0,2,1,0,none_listed
956,1,1,1,2,NA,0,1,0,0,some,1,0,none_listed
956,1,1,1,2,NA,0,1,0,0,some,1,0,none_listed
956,1,1,1,2,NA,0,1,0,0,some,1,0,none_listed
956,1,1,1,2,NA,0,1,0,0,some,1,0,none_listed
958,1,3,2,2,NA,0,1,0,0,some,0,0,none_listed
958,1,3,2,2,NA,0,1,0,0,some,0,0,none_listed
958,1,3,2,2,NA,0,1,0,0,some,0,0,none_listed
957,1,1,6,2,NA,1,1,0,0,,0,0,none_listed
958,1,3,2,2,NA,0,1,0,0,some,0,0,none_listed
957,1,1,6,2,NA,1,1,0,0,,0,0,none_listed
959,1,2,2,1,0,0,1,0,0,2,1,0,none_listed
959,1,2,2,1,0,0,1,0,0,2,1,0,none_listed
959,1,2,2,1,0,0,1,0,0,2,1,0,none_listed
959,1,2,2,1,0,0,1,0,0,2,1,0,none_listed
960,1,5,5,2,NA,1,1,1,0,some,1,1,none_listed
960,1,5,5,2,NA,1,1,1,0,some,1,1,none_listed
961,1,3,3,2,NA,0,1,0,0,3,0,0,none_listed
961,1,3,3,2,NA,0,1,0,0,3,0,0,none_listed
962,1,1,1,4,0,0,1,1,0,2,1,1,none_listed
963,1,2,3,2,0,0,0,0,0,,0,0,none_listed
963,1,2,3,2,0,0,0,0,0,,0,0,none_listed
962,1,1,1,4,0,0,1,1,0,2,1,1,none_listed
962,1,1,1,4,0,0,1,1,0,2,1,1,none_listed
962,1,1,1,4,0,0,1,1,0,2,1,1,none_listed
964,1,2,6,1,1,1,1,0,1,5,0,0,some_college
964,1,2,6,1,1,1,1,0,1,5,0,0,some_college
964,1,2,6,1,1,1,1,0,1,5,0,0,some_college
964,1,2,6,1,1,1,1,0,1,5,0,0,some_college
966,1,1,3,4,NA,1,1,0,1,3,1,0,some_college
966,1,1,3,4,NA,1,1,0,1,3,1,0,some_college
966,1,1,3,4,NA,1,1,0,1,3,1,0,some_college
966,1,1,3,4,NA,1,1,0,1,3,1,0,some_college
967,1,3,3,1,0,0,1,1,0,some,0,0,none_listed
967,1,3,3,1,0,0,1,1,0,some,0,0,none_listed
967,1,3,3,1,0,0,1,1,0,some,0,0,none_listed
967,1,3,3,1,0,0,1,1,0,some,0,0,none_listed
968,1,3,3,1,0,1,1,0,0,2,0,0,none_listed
968,1,3,3,1,0,1,1,0,0,2,0,0,none_listed
969,1,1,1,4,0,1,1,0,1,2,1,0,college
970,1,3,3,3,0,1,1,0,0,some,0,0,none_listed
969,1,1,1,4,0,1,1,0,1,2,1,0,college
969,1,1,1,4,0,1,1,0,1,2,1,0,college
969,1,1,1,4,0,1,1,0,1,2,1,0,college
970,1,3,3,3,0,1,1,0,0,some,0,0,none_listed
972,1,3,5,2,NA,0,1,0,0,,0,1,none_listed
972,1,3,5,2,NA,0,1,0,0,,0,1,none_listed
972,1,3,5,2,NA,0,1,0,0,,0,1,none_listed
971,1,2,1,1,0,1,1,0,0,,1,0,none_listed
972,1,3,5,2,NA,0,1,0,0,,0,1,none_listed
971,1,2,1,1,0,1,1,0,0,,1,0,none_listed
971,1,2,1,1,0,1,1,0,0,,1,0,none_listed
971,1,2,1,1,0,1,1,0,0,,1,0,none_listed
973,1,4,1,1,1,1,1,0,0,8,1,0,none_listed
973,1,4,1,1,1,1,1,0,0,8,1,0,none_listed
973,1,4,1,1,1,1,1,0,0,8,1,0,none_listed
973,1,4,1,1,1,1,1,0,0,8,1,0,none_listed
975,1,3,3,1,0,1,1,0,0,some,0,0,none_listed
975,1,3,3,1,0,1,1,0,0,some,0,0,none_listed
974,1,2,6,1,0,0,1,0,0,10,1,0,none_listed
974,1,2,6,1,0,0,1,0,0,10,1,0,none_listed
976,1,4,6,2,NA,0,1,0,1,5,1,0,some_college
976,1,4,6,2,NA,0,1,0,1,5,1,0,some_college
977,1,2,3,2,NA,1,1,0,0,some,0,0,none_listed
977,1,2,3,2,NA,1,1,0,0,some,0,0,none_listed
978,1,5,1,3,0,1,1,0,0,6,1,0,none_listed
978,1,5,1,3,0,1,1,0,0,6,1,0,none_listed
978,1,5,1,3,0,1,1,0,0,6,1,0,none_listed
978,1,5,1,3,0,1,1,0,0,6,1,0,none_listed
979,1,1,3,4,1,1,1,0,0,3,0,0,none_listed
979,1,1,3,4,1,1,1,0,0,5,0,0,none_listed
980,1,2,3,1,0,0,1,0,0,2,0,0,none_listed
980,1,2,3,1,0,0,1,0,0,2,0,0,none_listed
979,1,1,3,4,1,1,1,0,0,3,0,0,none_listed
979,1,1,3,4,1,1,1,0,0,3,0,0,none_listed
981,1,3,3,1,0,1,1,0,1,some,1,0,some_college
981,1,3,3,1,0,1,1,0,1,some,1,0,some_college
982,1,5,4,1,0,0,1,0,0,,1,0,none_listed
981,1,3,3,1,0,1,1,0,1,some,1,0,some_college
982,1,5,4,1,0,0,1,0,0,,1,0,none_listed
981,1,3,3,1,0,1,1,0,1,some,1,0,some_college
983,1,5,1,1,0,1,1,0,0,,1,0,none_listed
984,1,3,3,1,0,0,0,0,0,,0,0,none_listed
984,1,3,3,1,0,0,0,0,0,,0,0,none_listed
983,1,5,1,1,0,1,1,0,0,,1,0,none_listed
983,1,5,1,1,0,1,1,0,0,,1,0,none_listed
983,1,5,1,1,0,1,1,0,0,,1,0,none_listed
